date;original;predict
08-12-2020;283,42857142857144;363,1501267685097
09-12-2020;303,7142857142857;366,60416910645
10-12-2020;277,14285714285717;363,5593727233845
11-12-2020;214,28571428571428;343,38854884702505
12-12-2020;232,71428571428572;322,95034417333915
13-12-2020;242,85714285714286;316,1809292120765
14-12-2020;306,0;309,9228792472372
15-12-2020;307,14285714285717;321,66409222394606
16-12-2020;301,42857142857144;322,58739353621286
17-12-2020;295,7142857142857;327,4664201015515
18-12-2020;381,85714285714283;353,8210541526594
19-12-2020;380,0;379,8708964777281
20-12-2020;405,14285714285717;393,6023988102125
21-12-2020;385,7142857142857;407,41133911924135
22-12-2020;346,2857142857143;412,6268051931112
23-12-2020;296,2857142857143;406,12025803855494
24-12-2020;249,0;407,28485576494546
25-12-2020;206,14285714285714;374,37342624043464
26-12-2020;241,71428571428572;352,01906645436014
27-12-2020;259,0;341,7285557929103
28-12-2020;282,85714285714283;329,18074191353196
29-12-2020;287,2857142857143;313,1447474728275
30-12-2020;293,14285714285717;317,64752108741993
31-12-2020;361,42857142857144;331,9474050677045
01-01-2021;365,57142857142856;358,56493752414514
02-01-2021;341,7142857142857;364,569962339548
03-01-2021;292,57142857142856;357,28967831870335
04-01-2021;219,57142857142858;349,33409146370894
05-01-2021;223,0;340,1958624978371
06-01-2021;265,85714285714283;340,5696595580953
07-01-2021;196,71428571428572;319,63880552449024
08-01-2021;234,57142857142858;296,9972339378709
09-01-2021;277,7142857142857;293,56398882111773
10-01-2021;285,0;297,8389508394629
11-01-2021;290,57142857142856;305,2450016420759
12-01-2021;342,7142857142857;322,9041736978192
13-01-2021;340,14285714285717;330,43815735259113
14-01-2021;398,42857142857144;358,0522049558193
15-01-2021;315,57142857142856;369,3390547799945
16-01-2021;311,0;376,8293682966468
17-01-2021;340,42857142857144;387,8467588669005
18-01-2021;350,0;401,924572908043
19-01-2021;342,42857142857144;409,6081911535384
20-01-2021;362,57142857142856;409,52560216384205
21-01-2021;338,14285714285717;393,02674096181846
22-01-2021;420,57142857142856;418,0949779776587
23-01-2021;419,57142857142856;428,70209545671986
24-01-2021;385,2857142857143;430,06200149136566
25-01-2021;447,7142857142857;431,80627383384075
26-01-2021;394,57142857142856;432,78761269630087
27-01-2021;364,0;436,765688400105
28-01-2021;372,42857142857144;446,2393257229534
29-01-2021;315,0;428,05759517125546
30-01-2021;298,57142857142856;409,82855733111813
31-01-2021;279,85714285714283;397,0556345052012
01-02-2021;222,85714285714286;370,6718269845683
02-02-2021;227,85714285714286;350,6149672232487
03-02-2021;236,57142857142858;335,31277735943735
04-02-2021;244,42857142857142;307,90189944485667
05-02-2021;281,0;297,70668096542096
06-02-2021;276,85714285714283;301,01488486504815
07-02-2021;357,14285714285717;309,4166417399244
08-02-2021;378,57142857142856;336,5365211555165
09-02-2021;423,7142857142857;358,51567031806957
10-02-2021;430,14285714285717;384,6948375597932
11-02-2021;433,2857142857143;417,04907784055564
12-02-2021;395,0;438,99839463068867
13-02-2021;375,7142857142857;449,0607410832657
14-02-2021;378,57142857142856;457,7197315649684
15-02-2021;371,7142857142857;457,1184534623723
16-02-2021;378,0;457,9279201311454
17-02-2021;355,42857142857144;452,0697069468445
18-02-2021;334,0;436,9925059040679
